"Commit SHA","Java File","Old function signature","New function signature"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","addAsync(StreamId, K, V, int, boolean)","addAsync(StreamMessageId, K, V, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","add(StreamId, K, V)","add(StreamMessageId, K, V)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","add(StreamId, K, V, int, boolean)","add(StreamMessageId, K, V, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, StreamId)","readAsync(int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, long, TimeUnit, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, StreamId, Map<String,StreamId>)","read(int, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, long, TimeUnit, StreamId, Map<String,StreamId>)","read(int, long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeAsync(int, StreamId, StreamId)","rangeAsync(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","range(int, StreamId, StreamId)","range(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeReversedAsync(int, StreamId, StreamId)","rangeReversedAsync(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeReversed(int, StreamId, StreamId)","rangeReversed(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(StreamId)","readAsync(StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(long, TimeUnit, StreamId)","readAsync(long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(StreamId, Map<String,StreamId>)","readAsync(StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(long, TimeUnit, StreamId, Map<String,StreamId>)","readAsync(long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeAsync(StreamId, StreamId)","rangeAsync(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeReversedAsync(StreamId, StreamId)","rangeReversedAsync(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(StreamId)","read(StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(long, TimeUnit, StreamId)","read(long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(StreamId, Map<String,StreamId>)","read(StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(long, TimeUnit, StreamId, Map<String,StreamId>)","read(long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","range(StreamId, StreamId)","range(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","rangeReversed(StreamId, StreamId)","rangeReversed(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(StreamId, String, StreamId)","readAsync(StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(StreamId, String, StreamId, String, StreamId)","readAsync(StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, StreamId, String, StreamId)","readAsync(int, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, StreamId, String, StreamId, String, StreamId)","readAsync(int, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(long, TimeUnit, StreamId, String, StreamId)","readAsync(long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(long, TimeUnit, StreamId, String, StreamId, String, StreamId)","readAsync(long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, long, TimeUnit, StreamId, String, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","readAsync(int, long, TimeUnit, StreamId, String, StreamId, String, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(StreamId, String, StreamId)","read(StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(StreamId, String, StreamId, String, StreamId)","read(StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, StreamId, String, StreamId)","read(int, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, StreamId, String, StreamId, String, StreamId)","read(int, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(long, TimeUnit, StreamId, String, StreamId)","read(long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(long, TimeUnit, StreamId, String, StreamId, String, StreamId)","read(long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, long, TimeUnit, StreamId, String, StreamId)","read(int, long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/RedissonStream.java","read(int, long, TimeUnit, StreamId, String, StreamId, String, StreamId)","read(int, long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","createGroup(String, StreamId)","createGroup(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","ack(String, StreamId)","ack(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","listPending(String, StreamId, StreamId, int)","listPending(String, StreamMessageId, StreamMessageId, int)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","listPending(String, StreamId, StreamId, int, String)","listPending(String, StreamMessageId, StreamMessageId, int, String)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","claimPending(String, String, long, TimeUnit, StreamId)","claimPending(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","readGroup(String, String, StreamId)","readGroup(String, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","readGroup(String, String, int, StreamId)","readGroup(String, String, int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","readGroup(String, String, long, TimeUnit, StreamId)","readGroup(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","readGroup(String, String, int, long, TimeUnit, StreamId)","readGroup(String, String, int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","add(StreamId, K, V)","add(StreamMessageId, K, V)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","add(StreamId, K, V, int, boolean)","add(StreamMessageId, K, V, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","addAll(StreamId, Map<K,V>)","addAll(StreamMessageId, Map<K,V>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","addAll(StreamId, Map<K,V>, int, boolean)","addAll(StreamMessageId, Map<K,V>, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(StreamId)","read(StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, StreamId)","read(int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(long, TimeUnit, StreamId)","read(long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, long, TimeUnit, StreamId)","read(int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(StreamId, String, StreamId)","read(StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(StreamId, String, StreamId, String, StreamId)","read(StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(StreamId, Map<String,StreamId>)","read(StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, StreamId, String, StreamId)","read(int, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, StreamId, String, StreamId, String, StreamId)","read(int, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, StreamId, Map<String,StreamId>)","read(int, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(long, TimeUnit, StreamId, String, StreamId)","read(long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(long, TimeUnit, StreamId, String, StreamId, String, StreamId)","read(long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(long, TimeUnit, StreamId, Map<String,StreamId>)","read(long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, long, TimeUnit, StreamId, String, StreamId)","read(int, long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, long, TimeUnit, StreamId, String, StreamId, String, StreamId)","read(int, long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","read(int, long, TimeUnit, StreamId, Map<String,StreamId>)","read(int, long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","range(StreamId, StreamId)","range(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","range(int, StreamId, StreamId)","range(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","rangeReversed(StreamId, StreamId)","rangeReversed(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStream.java","rangeReversed(int, StreamId, StreamId)","rangeReversed(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","createGroupAsync(String, StreamId)","createGroupAsync(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","ackAsync(String, StreamId)","ackAsync(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","listPendingAsync(String, StreamId, StreamId, int)","listPendingAsync(String, StreamMessageId, StreamMessageId, int)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","listPendingAsync(String, StreamId, StreamId, int, String)","listPendingAsync(String, StreamMessageId, StreamMessageId, int, String)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","claimAsync(String, String, long, TimeUnit, StreamId)","claimAsync(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readGroupAsync(String, String, StreamId)","readGroupAsync(String, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readGroupAsync(String, String, int, StreamId)","readGroupAsync(String, String, int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readGroupAsync(String, String, long, TimeUnit, StreamId)","readGroupAsync(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readGroupAsync(String, String, int, long, TimeUnit, StreamId)","readGroupAsync(String, String, int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","addAsync(StreamId, K, V)","addAsync(StreamMessageId, K, V)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","addAsync(StreamId, K, V, int, boolean)","addAsync(StreamMessageId, K, V, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","addAllAsync(StreamId, Map<K,V>)","addAllAsync(StreamMessageId, Map<K,V>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","addAllAsync(StreamId, Map<K,V>, int, boolean)","addAllAsync(StreamMessageId, Map<K,V>, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(StreamId)","readAsync(StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, StreamId)","readAsync(int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(long, TimeUnit, StreamId)","readAsync(long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, long, TimeUnit, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(StreamId, String, StreamId)","readAsync(StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(StreamId, String, StreamId, String, StreamId)","readAsync(StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(StreamId, Map<String,StreamId>)","readAsync(StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, StreamId, String, StreamId)","readAsync(int, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, StreamId, String, StreamId, String, StreamId)","readAsync(int, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, StreamId, Map<String,StreamId>)","readAsync(int, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(long, TimeUnit, StreamId, String, StreamId)","readAsync(long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(long, TimeUnit, StreamId, String, StreamId, String, StreamId)","readAsync(long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(long, TimeUnit, StreamId, Map<String,StreamId>)","readAsync(long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, long, TimeUnit, StreamId, String, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, long, TimeUnit, StreamId, String, StreamId, String, StreamId)","readAsync(int, long, TimeUnit, StreamMessageId, String, StreamMessageId, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","readAsync(int, long, TimeUnit, StreamId, Map<String,StreamId>)","readAsync(int, long, TimeUnit, StreamMessageId, Map<String,StreamMessageId>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","rangeAsync(StreamId, StreamId)","rangeAsync(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","rangeAsync(int, StreamId, StreamId)","rangeAsync(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","rangeReversedAsync(StreamId, StreamId)","rangeReversedAsync(StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamAsync.java","rangeReversedAsync(int, StreamId, StreamId)","rangeReversedAsync(int, StreamMessageId, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","createGroup(String, StreamId)","createGroup(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","ack(String, StreamId)","ack(String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","listPending(String, StreamId, StreamId, int)","listPending(String, StreamMessageId, StreamMessageId, int)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","listPending(String, StreamId, StreamId, int, String)","listPending(String, StreamMessageId, StreamMessageId, int, String)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","claim(String, String, long, TimeUnit, StreamId)","claim(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","readGroup(String, String, StreamId)","readGroup(String, String, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","readGroup(String, String, int, StreamId)","readGroup(String, String, int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","readGroup(String, String, long, TimeUnit, StreamId)","readGroup(String, String, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","readGroup(String, String, int, long, TimeUnit, StreamId)","readGroup(String, String, int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","add(StreamId, K, V)","add(StreamMessageId, K, V)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","add(StreamId, K, V, int, boolean)","add(StreamMessageId, K, V, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","addAll(StreamId, Map<K,V>)","addAll(StreamMessageId, Map<K,V>)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","addAll(StreamId, Map<K,V>, int, boolean)","addAll(StreamMessageId, Map<K,V>, int, boolean)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","read(StreamId)","read(StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","read(int, StreamId)","read(int, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","read(long, TimeUnit, StreamId)","read(long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","read(int, long, TimeUnit, StreamId)","read(int, long, TimeUnit, StreamMessageId)"
"4d5842b0b08114f4c0e2b28fa2ad5f8aa20575fa","redisson/src/main/java/org/redisson/api/RStreamReactive.java","read(StreamId, String, StreamId)","read(StreamMessageId, String, StreamMessageId)"
